Generation,Drive_Allele_Gene_Frequency,Num_Drive_Gene
26,1,201506
27,1,199342
28,1,199612
29,1,199436
30,1,199812
31,1,201026
32,1,198960
33,1,200260
34,1,200518
35,1,199786
36,1,200406
37,1,200404
38,1,201238
39,1,200720
40,1,200628
NAN,NAN,NAN
1,0.00736995,1478
2,0.0150824,3007
3,0.0298807,6005
4,0.0596825,11963
5,0.117064,23492
6,0.217404,43256
7,0.385199,77183
8,0.627334,124694
9,0.861917,172535
10,0.979724,195745
11,0.999411,198591
12,1,201092
13,1,202688
14,1,200058
15,1,198546
16,1,200676
17,1,199324
18,1,201030
19,1,198806
20,1,199220
21,1,199774
22,1,200356
23,1,198494
24,1,198088
25,1,198880
26,1,201070
27,1,199800
28,1,198820
29,1,200886
30,1,201260
31,1,199704
32,1,197270
33,1,199108
34,1,200488
35,1,199278
36,1,200150
37,1,198658
38,1,200276
39,1,199734
40,1,200090
NAN,NAN,NAN
1,0.0079369,1596
2,0.0161092,3249
3,0.0327856,6608
4,0.064849,13003
5,0.126412,25198
6,0.235826,47136
7,0.41636,83237
8,0.655289,131240
9,0.882946,175542
10,0.987893,197132
11,0.999785,199543
12,1,199764
13,1,199278
14,1,199820
15,1,199478
16,1,199464
17,1,200376
18,1,199232
19,1,199764
20,1,199632
21,1,200040
22,1,200044
23,1,199482
24,1,199392
25,1,201176
26,1,199920
27,1,200646
28,1,199798
29,1,199110
30,1,200484
31,1,201686
32,1,201028
33,1,200280
34,1,201108
35,1,200296
36,1,199312
37,1,200224
38,1,200740
39,1,201118
40,1,200372
NAN,NAN,NAN
1,0.00682731,1377
2,0.0132188,2655
3,0.0263176,5331
4,0.0523778,10527
5,0.102626,20587
6,0.19432,38864
7,0.353617,70828
8,0.582636,116491
9,0.8276,166096
10,0.969744,194517
11,0.99929,198569
12,1,200656
13,1,199634
14,1,200046
15,1,199422
16,1,199828
17,1,199768
18,1,199164
19,1,199942
20,1,200514
21,1,199098
22,1,200380
23,1,200892
24,1,200042
25,1,200196
26,1,201776
27,1,200254
28,1,198486
29,1,199340
30,1,200476
31,1,198716
32,1,198852
33,1,200098
34,1,200388
35,1,199666
36,1,200246
37,1,200148
38,1,201100
39,1,198720
40,1,199586
NAN,NAN,NAN
1,0.0100682,2020
2,0.0193396,3877
3,0.0379955,7550
4,0.0741887,14795
5,0.142888,28734
6,0.264246,53003
7,0.457746,91442
8,0.703368,140734
9,0.913047,182730
10,0.992847,197249
11,1,199928
12,1,198964
13,1,199030
14,1,199324
15,1,199198
16,1,199438
17,1,200112
18,1,200810
19,1,199830
20,1,200810
21,1,200754
22,1,198628
23,1,200614
24,1,200384
25,1,198500
26,1,200026
27,1,198744
28,1,198932
29,1,200602
30,1,201374
31,1,199126
32,1,200452
33,1,200882
34,1,200034
35,1,201526
36,1,201690
37,1,200774
38,1,200516
39,1,199918
40,1,200262
NAN,NAN,NAN
1,0.00953249,1913
2,0.0186013,3736
3,0.0379666,7648
4,0.0760488,15176
5,0.14747,29396
6,0.272847,54510
7,0.471156,94724
8,0.718613,144089
9,0.922914,183468
10,0.993694,198222
11,0.99994,200822
12,1,200532
13,1,200702
14,1,200144
15,1,199452
16,1,200460
17,1,199984
18,1,201250
19,1,201002
20,1,199622
21,1,199972
22,1,199352
23,1,200680
24,1,200922
25,1,199652
26,1,199896
27,1,199152
28,1,199482
29,1,199986
30,1,200386
31,1,199940
32,1,201466
33,1,199934
34,1,201344
35,1,200134
36,1,199630
37,1,200330
38,1,199040
39,1,199522
40,1,198640
NAN,NAN,NAN
1,0.00964799,1929
2,0.0194144,3862
3,0.0388965,7766
4,0.0770075,15294
5,0.146954,29246
6,0.272406,54090
7,0.469982,94190
8,0.717415,143493
9,0.922026,183793
10,0.994097,198036
11,0.999925,198901
12,1,200194
13,1,200606
14,1,200720
15,1,201168
16,1,200050
17,1,200666
18,1,198094
19,1,201284
20,1,199612
21,1,199684
22,1,200368
23,1,199434
24,1,199690
25,1,202222
26,1,200256
27,1,199756
28,1,199104
29,1,200662
30,1,199768
31,1,201062
32,1,200982
33,1,199168
34,1,200244
35,1,201088
36,1,199430
37,1,199802
38,1,199516
39,1,200174
40,1,200376
NAN,NAN,NAN
1,0.0104426,2083
2,0.0194034,3870
3,0.0381692,7622
4,0.0751453,14993
5,0.142061,28435
6,0.265112,52998
7,0.459692,91795
8,0.707602,141318
9,0.914194,183060
10,0.992719,198778
11,0.99991,201018
12,1,200330
13,1,200784
14,1,199498
15,1,198774
16,1,200098
17,1,200106
18,1,199870
19,1,200746
20,1,199768
21,1,200886
22,1,200740
23,1,200968
24,1,199120
25,1,199932
26,1,200350
27,1,200624
28,1,201274
29,1,198638
30,1,199688
31,1,199000
32,1,200056
33,1,199976
34,1,199866
35,1,200742
36,1,201972
37,1,199694
38,1,199764
39,1,199774
40,1,200906
NAN,NAN,NAN
1,0.0099349,1984
2,0.0193271,3868
3,0.038713,7745
4,0.0754629,14999
5,0.144176,28819
6,0.266065,53644
7,0.460487,92335
8,0.707955,142071
9,0.914003,181563
10,0.992064,198887
11,0.999895,199389
12,1,198508
13,1,200494
14,1,201578
15,1,199982
16,1,201062
17,1,199556
18,1,200060
19,1,199350
20,1,200738
21,1,200438
22,1,201026
23,1,199230
24,1,201874
25,1,201504
26,1,199766
27,1,199290
28,1,200028
29,1,200202
30,1,200028
31,1,199104
32,1,199524
33,1,199680
34,1,197742
35,1,199092
36,1,199302
37,1,198920
38,1,198654
39,1,198916
40,1,199162
NAN,NAN,NAN
1,0.0102954,2089
2,0.0199466,4007
3,0.0402777,8093
4,0.0777171,15517
5,0.149156,30079
6,0.274347,54780
7,0.470511,94120
8,0.716825,142512
9,0.921372,183786
10,0.994475,199259
11,0.999935,201491
12,1,198482
13,1,199216
14,1,201346
15,1,201394
16,1,199920
17,1,201296
18,1,198334
19,1,199120
20,1,199924
21,1,200866
22,1,199842
23,1,199600
24,1,199880
25,1,200288
26,1,199618
27,1,199654
28,1,200786
29,1,201474
30,1,199428
31,1,199746
32,1,198844
33,1,200516
34,1,199126
35,1,201078
36,1,198854
37,1,200652
38,1,200090
39,1,198680
40,1,200040
NAN,NAN,NAN
1,0.0104175,2084
2,0.0201024,4019
3,0.0393725,7903
4,0.0770961,15529
5,0.146438,29654
6,0.271096,54121
7,0.470871,93740
8,0.718455,143283
9,0.919994,184433
10,0.994364,197938
11,0.99988,199346
12,1,200858
13,1,198676
14,1,198792
15,1,199982
16,1,200424
17,1,200346
18,1,200708
19,1,199396
20,1,198516
21,1,198940
22,1,200752
23,1,199252
24,1,200246
25,1,199032
26,1,198960
27,1,200502
28,1,198630
29,1,201146
30,1,200444
31,1,200452
32,1,197418
33,1,202002
34,1,199858
35,1,200708
36,1,199602
37,1,200256
38,1,198724
39,1,198594
40,1,197866
NAN,NAN,NAN
1,0.00954013,1921
2,0.0193213,3867
3,0.0374578,7449
4,0.073248,14545
5,0.138886,27701
6,0.25872,51389
7,0.45319,91460
8,0.701905,139891
9,0.909893,181935
10,0.992174,198913
11,1,200354
12,1,200542
13,1,201566
14,1,201396
15,1,201548
16,1,199648
17,1,199782
18,1,200004
19,1,199108
20,1,200356
21,1,199006
22,1,199762
23,1,199928
24,1,200052
25,1,201956
26,1,201320
27,1,201202
28,1,202256
29,1,200536
30,1,200002
31,1,198974
32,1,200972
33,1,199300
34,1,198184
35,1,200572
36,1,199730
37,1,199476
38,1,199942
39,1,199344
40,1,199780
NAN,NAN,NAN
1,0.00975084,1963
2,0.0191462,3823
3,0.0384849,7744
4,0.0734906,14831
5,0.143286,28730
6,0.266649,53037
7,0.46149,91975
8,0.71311,143057
9,0.918176,183492
10,0.993773,197270
11,0.99999,198868
12,1,200746
13,1,200456
14,1,198334
15,1,199204
16,1,200430
17,1,199246
18,1,198962
19,1,199286
20,1,198764
21,1,200890
22,1,201570
23,1,202134
24,1,200844
25,1,200302
26,1,200638
27,1,202176
28,1,199670
29,1,198470
30,1,199824
31,1,199280
32,1,199412
33,1,199322
34,1,200410
35,1,200460
36,1,201358
37,1,202452
38,1,200378
39,1,199656
40,1,200168
NAN,NAN,NAN
1,0.0101628,2037
2,0.0205223,4115
3,0.0401822,8028
4,0.0784537,15574
5,0.150899,29962
6,0.275891,55240
7,0.47356,94283
8,0.724776,144977
9,0.925717,184227
10,0.993657,200210
11,0.999931,201894
12,1,200590
13,1,199794
14,1,199770
15,1,199160
16,1,200438
17,1,200228
18,1,200306
19,1,199794
20,1,201136
21,1,201322
22,1,199848
23,1,198530
24,1,199562
25,1,199350
26,1,198598
27,1,197640
28,1,200482
29,1,201420
30,1,200172
31,1,199620
32,1,200520
33,1,198964
34,1,201084
35,1,199556
36,1,198948
37,1,200532
38,1,200872
39,1,200192
40,1,201274
NAN,NAN,NAN
