Wild_Type_Gene_Frequency,Num_Wild_Gene
0.954302,172013
0.952167,171651
0.949284,169768
0.945295,167234
0.942515,165777
0.939921,163674
0.935604,162883
0.930753,161400
0.927515,158477
0.922327,154700
0.915052,153628
0.907432,148828
0.897168,144401
0.887098,139993
0.874833,136390
0.858675,129380
0.836878,122996
0.810522,114919
0.776308,104387
0.73017,92717
0.663292,77901
0.571397,61480
0.430226,43489
0.249477,24563
0.0771661,8817
0.006173,946
0.000275997,52
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.987233,193237
0.986616,190699
0.98609,190205
0.985429,190850
0.985227,189936
0.985002,191053
0.984877,190747
0.984566,189848
0.984556,190738
0.984432,188875
0.983707,188978
0.983514,189655
0.982763,190831
0.98277,189134
0.983052,187989
0.98255,188742
0.982882,189539
0.982812,189441
0.982468,188907
0.981962,188739
0.981703,188917
0.981425,188940
0.981304,188273
0.981011,188564
0.980308,187776
0.980614,187309
0.978964,187356
0.978941,185386
0.97851,185318
0.977956,185614
0.977479,185201
0.976989,185071
0.97683,184703
0.97588,184734
0.975068,183190
0.97479,184518
0.974106,183658
0.974159,181893
0.972967,182982
0.972709,182346
0.971807,183135
0.971335,180171
0.970797,181244
0.969978,181642
0.969593,181884
0.968749,181437
0.967221,181261
0.966623,178280
0.965843,178681
0.964891,177374
0.963955,177709
0.963127,178558
0.962513,177753
0.961145,176078
0.959603,174406
0.957455,174996
0.954865,172968
0.952987,171814
0.950301,171039
0.947153,169942
0.943133,167042
0.939008,164101
0.936162,161838
0.931628,158783
0.927328,158740
0.922933,156882
0.91636,154031
0.909533,149469
0.900042,146066
0.890805,142903
0.878825,137290
0.865374,132371
0.84764,126551
0.826598,119121
0.798674,110439
0.759934,99720
0.704974,86365
0.628475,70706
0.51373,53581
0.35308,34342
0.156072,15988
0.0297299,3865
0.000857683,148
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.987071,193458
0.987122,191472
0.986721,191339
0.986529,190840
0.986561,191456
0.986764,191442
0.986588,191408
0.986718,190336
0.98637,191338
0.98589,191028
0.985347,190844
0.985786,189815
0.985917,190487
0.985592,189342
0.985456,190605
0.985478,191372
0.984843,189216
0.984588,189167
0.984881,190285
0.984548,190260
0.984507,190514
0.984062,190847
0.983441,188618
0.982836,187297
0.982826,188282
0.982961,189275
0.982682,189349
0.982727,189285
0.983062,189666
0.982542,189493
0.98238,189395
0.981676,189489
0.98149,187922
0.981079,187492
0.980389,187874
0.979811,187722
0.97911,188134
0.978622,186631
0.978283,186316
0.978023,187358
0.977833,186195
0.976927,186216
0.97611,185828
0.975494,185736
0.974668,183185
0.973531,183053
0.973351,183066
0.972728,182295
0.972051,182870
0.971064,182764
0.969883,182142
0.969176,180164
0.967217,180976
0.96572,178525
0.964841,177828
0.964575,177669
0.962681,178119
0.960926,175738
0.95965,174545
0.957855,175232
0.956322,173209
0.954533,170932
0.951724,171318
0.948733,169106
0.94455,169099
0.94212,166435
0.938173,164231
0.933935,161892
0.929195,159316
0.925925,159324
0.918771,156000
0.9121,150606
0.904563,147688
0.89616,144029
0.88553,139076
0.871955,135385
0.856775,129260
0.837425,122924
0.812349,113157
0.778173,103539
0.735462,93489
0.667904,78623
0.570967,61822
0.430661,42551
0.249173,24391
0.0774958,8775
0.00671646,1027
0.000106402,20
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.987532,194848
0.98789,193670
0.987895,191051
0.987959,191992
0.988218,191578
0.987607,192453
0.987447,191071
0.986996,190583
0.986778,189866
0.986147,190354
0.985688,192018
0.985317,189908
0.985719,191403
0.985776,192386
0.985218,190884
0.9852,190650
0.984349,190822
0.984758,189751
0.984254,189770
0.98325,189899
0.983018,189461
0.982866,188614
0.982942,187626
0.982918,189593
0.981901,188800
0.981621,188538
0.981612,188279
0.98149,188399
0.981304,187329
0.981326,186660
0.979973,187018
0.979748,186595
0.978855,187394
0.978927,185399
0.978999,185626
0.978871,186706
0.978869,186500
0.978793,186460
0.977749,184685
0.977087,185199
0.976536,185122
0.975965,184391
0.975253,183800
0.974741,183916
0.974509,183654
0.974265,185007
0.97396,182896
0.972897,184364
0.972221,182239
0.972047,181627
0.970675,181689
0.969635,180486
0.968552,180449
0.966622,178825
0.965773,179317
0.96534,177246
0.964567,176861
0.963698,177012
0.962977,176504
0.96198,176052
0.960446,176868
0.958809,172879
0.957967,174032
0.956514,173131
0.954361,171911
0.951597,171651
0.948948,168907
0.946454,168554
0.943359,166116
0.939644,164325
0.936379,163254
0.932638,161475
0.928905,159114
0.922606,156426
0.917252,153847
0.90871,150844
0.902006,147698
0.891847,143293
0.880677,137678
0.866277,132012
0.850728,127080
0.827993,118499
0.800249,109983
0.762171,100445
0.709114,86163
0.635863,72566
0.526346,55539
0.371602,36996
0.184886,18557
0.0404196,4978
0.00129009,216
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.987634,194080
0.986929,191709
0.986886,191377
0.986995,192168
0.986495,192183
0.986247,191539
0.985864,191922
0.985512,189857
0.984964,190498
0.984156,190505
0.98356,189357
0.983367,190256
0.982647,187373
0.982142,188418
0.981712,189068
0.981546,188288
0.981197,188900
0.980878,187893
0.980727,187715
0.980704,188103
0.979662,186800
0.978754,185098
0.978182,185565
0.977571,187547
0.97741,184752
0.977208,185865
0.976791,184549
0.975985,184104
0.974344,183621
0.973792,182031
0.972977,182299
0.971933,181666
0.971461,182351
0.970974,181345
0.970425,180433
0.96987,181162
0.969414,180470
0.967657,181457
0.965892,180529
0.965068,178524
0.963804,176966
0.962618,175828
0.961155,175555
0.960747,175000
0.959201,174331
0.957618,175901
0.9563,174605
0.954439,172114
0.952457,171328
0.94941,170328
0.94807,168199
0.945746,167711
0.941999,165302
0.937793,163823
0.934513,162637
0.928805,159069
0.92371,157694
0.917632,152661
0.911364,151199
0.903489,147500
0.893952,144223
0.883483,138728
0.869114,131669
0.852767,127139
0.832735,121058
0.805916,112933
0.77066,102023
0.724234,90354
0.657453,76688
0.557654,59514
0.416037,40735
0.231258,23099
0.0628739,7146
0.00423438,667
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.987737,193960
0.987452,192401
0.987493,191236
0.987694,191903
0.987332,190010
0.98686,192491
0.986298,192188
0.986138,190508
0.985716,190598
0.9852,189980
0.98497,191094
0.984414,189419
0.983966,188646
0.983903,188319
0.983264,187825
0.982928,189540
0.982386,190412
0.98226,187985
0.982195,188104
0.981727,188949
0.982148,187820
0.981468,188332
0.980696,187260
0.979997,187495
0.979571,186042
0.978427,186993
0.977429,185559
0.976998,185827
0.976308,184200
0.975297,182915
0.974791,183867
0.974494,183735
0.974167,183159
0.9745,183547
0.974458,183471
0.973704,183699
0.972432,182224
0.971003,181160
0.970718,180171
0.970851,181021
0.970196,179948
0.969722,180188
0.970081,181217
0.969228,182434
0.968582,181522
0.967621,181727
0.966779,178394
0.965816,178392
0.965196,178708
0.9646,178426
0.963285,176599
0.961741,176441
0.959864,176373
0.957595,175803
0.956682,173852
0.954204,171749
0.951935,169669
0.948845,169551
0.946605,168579
0.943268,166234
0.941496,164886
0.938618,164628
0.936362,163060
0.931186,160624
0.926596,158107
0.921315,155284
0.914949,150994
0.908279,147975
0.901223,147231
0.891155,140872
0.878979,137402
0.865348,132779
0.848499,127336
0.82415,119037
0.794475,109690
0.75347,98245
0.697114,84988
0.616339,69507
0.496529,51062
0.327857,31911
0.136887,14104
0.0218974,2936
0.000282866,50
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.987312,193762
0.98681,192720
0.986198,190571
0.985806,189535
0.985275,190566
0.984712,191170
0.984167,188958
0.98419,189862
0.984217,190757
0.982926,188307
0.982684,189151
0.982963,189478
0.982014,188478
0.982289,186570
0.982165,189002
0.981996,188343
0.981717,189277
0.980836,188505
0.980183,187905
0.980085,188731
0.97976,187577
0.97888,186042
0.978293,185046
0.977815,184809
0.977917,184932
0.977721,185286
0.976199,183375
0.974871,184701
0.974169,184383
0.973697,183982
0.972815,184111
0.972771,183595
0.971763,181949
0.971688,181931
0.97215,181308
0.971686,182162
0.971198,181781
0.970574,182134
0.969366,181886
0.967697,179411
0.967691,180037
0.966958,179187
0.965248,178928
0.964643,179250
0.963416,179076
0.961785,177407
0.961354,174380
0.959951,175026
0.958534,173926
0.956702,173119
0.954124,173082
0.950861,171349
0.948886,169974
0.946421,168001
0.943694,166728
0.940275,165746
0.937008,163448
0.931774,160964
0.927972,158969
0.921372,156637
0.914486,153160
0.907593,149996
0.898525,145083
0.890289,141661
0.878892,135984
0.863525,131919
0.845396,126407
0.821513,118799
0.79085,107872
0.75229,97077
0.696224,85843
0.617538,69783
0.499673,51958
0.337049,33227
0.150816,15684
0.0257165,3354
0.000337687,59
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.987223,192552
0.987238,191544
0.987036,189503
0.987633,190870
0.987354,191442
0.986916,193254
0.986532,189935
0.986797,190444
0.986626,189817
0.986607,190644
0.986901,191060
0.986315,190495
0.985905,192076
0.985315,191161
0.984781,189529
0.984799,191047
0.984907,189175
0.984122,189717
0.983659,189797
0.983971,188824
0.983829,189143
0.984214,190341
0.983962,190739
0.982893,189144
0.983397,187347
0.982964,189999
0.982096,189574
0.981578,187609
0.981236,188254
0.980235,185182
0.979319,185201
0.978674,185954
0.978218,185210
0.977874,186459
0.977192,186933
0.976354,184322
0.97641,183858
0.975434,184714
0.975229,183466
0.975171,184873
0.974698,184520
0.974026,184091
0.973379,183624
0.973184,184506
0.972525,182362
0.972181,181584
0.971016,181378
0.970185,180860
0.969086,180655
0.968638,180992
0.967742,180118
0.966981,180133
0.965462,179240
0.964509,177188
0.962997,176631
0.961807,175853
0.959903,176196
0.958964,174073
0.957237,174826
0.956505,173642
0.95455,171861
0.952101,170489
0.949801,170550
0.947141,168896
0.943525,166451
0.940892,165964
0.936696,163860
0.932868,162181
0.928708,157871
0.923551,155973
0.916412,154639
0.909365,150569
0.900524,146038
0.889951,141965
0.878232,137243
0.863288,131401
0.845044,125680
0.819426,116583
0.788247,105830
0.744967,95767
0.683402,81851
0.594638,65233
0.464645,46773
0.283483,27080
0.0972064,10432
0.0104124,1517
0.000145634,27
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.987701,193621
0.987792,191527
0.98777,191017
0.987521,190953
0.987354,191989
0.987471,192703
0.987139,190435
0.986714,191318
0.986305,190201
0.986106,192202
0.986208,190135
0.985552,190381
0.984954,189056
0.984767,190519
0.984599,190136
0.983969,189969
0.983056,188208
0.982205,189206
0.982195,188051
0.982211,187844
0.982013,187533
0.981654,188405
0.981672,188004
0.981353,187825
0.980525,188802
0.979977,189257
0.97933,187483
0.978811,185790
0.978649,185039
0.97873,185624
0.978547,185787
0.97824,186390
0.978128,186578
0.977143,186306
0.976339,184903
0.976118,184379
0.97623,184117
0.975549,184369
0.975866,183654
0.975398,184520
0.975037,184317
0.973314,183312
0.972882,184184
0.972608,183644
0.971687,181653
0.971698,181863
0.970783,181653
0.969648,180502
0.969036,180076
0.968053,178811
0.966647,178242
0.965012,178724
0.963448,177261
0.962763,177626
0.961655,174777
0.96075,174991
0.959509,175216
0.958403,174324
0.956106,174063
0.954845,172529
0.953566,170036
0.951029,169772
0.948696,168663
0.94618,168492
0.94349,167345
0.93918,166156
0.936379,163106
0.931653,160740
0.9273,159006
0.921962,155181
0.916244,152945
0.909052,149539
0.899181,146615
0.888804,141039
0.875031,135614
0.859264,130041
0.838992,123602
0.814645,115880
0.782871,105163
0.738761,93177
0.676046,80006
0.587223,64517
0.459013,46946
0.276829,27142
0.0950595,10467
0.00887804,1299
3.78931e-05,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.974034,187708
0.973264,183727
0.97302,182015
0.971986,183785
0.971858,183582
0.971214,181347
0.969593,182107
0.968263,180523
0.96664,178407
0.965829,177697
0.965227,179038
0.963638,179703
0.962843,176624
0.96117,176219
0.959226,173595
0.956228,174175
0.954907,172418
0.952823,171693
0.950353,169254
0.947676,168421
0.945567,166399
0.943341,165728
0.94019,164945
0.938121,163991
0.935024,162034
0.930837,159564
0.925512,157413
0.921165,154623
0.914339,152371
0.905796,149728
0.897003,145510
0.885539,140891
0.873707,136667
0.859534,129647
0.840153,122207
0.814038,115074
0.779977,104910
0.735021,93796
0.670609,78240
0.581831,62669
0.447498,44961
0.263091,25503
0.0887207,9837
0.0093933,1399
0.00021523,40
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.974785,185759
0.974255,183232
0.972988,183346
0.971906,181933
0.970984,181139
0.970457,180771
0.970175,180243
0.968843,181908
0.967649,180182
0.966707,178864
0.965633,177576
0.964954,177677
0.963085,177146
0.961963,177334
0.961717,176152
0.959718,175423
0.957474,174741
0.955765,173024
0.953549,171923
0.952801,171750
0.950063,170827
0.948066,169207
0.945419,168035
0.94305,165873
0.940035,164572
0.93667,162280
0.932551,161072
0.928554,157674
0.923415,156083
0.917729,153782
0.910732,150606
0.903514,148039
0.893174,143517
0.881011,138828
0.868066,133710
0.852366,126919
0.831813,120157
0.803942,112658
0.767508,102599
0.718381,90006
0.647896,74315
0.547067,58464
0.397081,39176
0.202816,19921
0.0491449,5897
0.0021914,359
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.974569,187589
0.973661,183428
0.973265,183986
0.972479,183394
0.971738,182234
0.970571,183207
0.970003,181150
0.969845,180785
0.968783,181019
0.968832,179945
0.968021,180836
0.967755,180705
0.967424,178004
0.966251,177997
0.965182,178769
0.963705,176597
0.961831,176498
0.959737,175035
0.957816,175129
0.955898,172941
0.954252,172567
0.950999,171893
0.948138,168814
0.944719,166537
0.941705,165482
0.937224,164003
0.933298,162896
0.929972,160675
0.923935,157250
0.91745,153605
0.911004,150354
0.903716,147660
0.892533,143771
0.880887,139536
0.867557,132535
0.850989,127473
0.830434,121338
0.803362,113070
0.76292,100002
0.710906,87996
0.636626,72909
0.527763,55128
0.371534,36394
0.183698,18350
0.0395139,4910
0.00139498,234
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.974867,187463
0.975122,184772
0.974747,183153
0.974235,183957
0.973823,182734
0.972795,182792
0.972922,182201
0.972369,182782
0.971181,183864
0.97054,182052
0.969538,181071
0.969173,179392
0.967235,179840
0.965678,178183
0.96481,179937
0.96324,178001
0.96177,177712
0.960398,174708
0.960254,175761
0.957676,173391
0.956069,173148
0.953848,171746
0.950979,170345
0.948068,168248
0.9452,167497
0.94162,164083
0.938874,163488
0.934408,162374
0.929791,159686
0.924321,157179
0.918662,154405
0.911521,151513
0.904413,147564
0.896795,145548
0.884966,140368
0.873411,135742
0.855868,127995
0.836976,120799
0.811067,113053
0.777628,103692
0.726699,90913
0.661296,77156
0.559589,60233
0.406853,39822
0.214072,20795
0.0549311,6519
0.00361298,582
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.973642,185617
0.972745,182236
0.972448,181805
0.971788,180774
0.97101,180907
0.970401,181234
0.970316,181455
0.968821,180036
0.967907,178304
0.967621,179517
0.966956,179175
0.966115,177827
0.964606,176274
0.962969,176206
0.961447,175689
0.960155,176753
0.95867,174244
0.957275,174653
0.954872,172404
0.952485,171613
0.950267,168967
0.947268,166704
0.944117,166327
0.941576,164288
0.938822,163111
0.936525,162620
0.931932,159955
0.926506,157230
0.922351,154599
0.917167,152490
0.912592,149791
0.904387,147690
0.893069,144261
0.88256,138186
0.868967,133979
0.851951,126300
0.83255,121236
0.807212,113473
0.771022,103317
0.721619,90846
0.652732,75824
0.544574,57714
0.392442,38548
0.206396,20472
0.0538442,6394
0.00262083,426
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.973282,187347
0.971884,183484
0.97065,182424
0.969601,181835
0.969496,181352
0.96938,180518
0.968704,179375
0.967633,179492
0.96656,179407
0.965872,177141
0.965539,177802
0.963346,176982
0.961891,177367
0.960356,175578
0.958458,173661
0.957263,173862
0.954797,173141
0.953307,172171
0.951119,170102
0.947933,168861
0.946592,166871
0.944291,165232
0.940983,164418
0.938795,164231
0.934484,161247
0.931187,160261
0.927105,156716
0.922427,155833
0.916098,153168
0.907544,150469
0.899541,144522
0.890415,141884
0.878764,137045
0.863698,130142
0.845415,125162
0.81951,117026
0.788899,107224
0.74906,96392
0.693212,83941
0.612243,69050
0.494614,50421
0.330925,32430
0.138215,14256
0.0189821,2569
0.000576414,102
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.975386,187317
0.974964,184434
0.97428,182087
0.974276,183540
0.973659,184004
0.973771,183180
0.973307,183412
0.972938,182568
0.971907,182355
0.97146,181051
0.970696,181790
0.969574,181287
0.968364,179860
0.967709,178072
0.966442,178815
0.965623,177553
0.964871,177571
0.963531,178284
0.962565,175772
0.961618,176628
0.960349,174407
0.9581,174769
0.958031,174080
0.955768,174181
0.954157,172252
0.951535,171145
0.948884,168220
0.946094,167277
0.943979,165387
0.940854,164960
0.937114,163920
0.932906,162029
0.928026,158633
0.923027,156573
0.917842,153867
0.910887,150914
0.90408,148855
0.895499,144933
0.884837,139222
0.871429,133238
0.856443,130671
0.836089,122375
0.811559,113120
0.778325,104157
0.730099,92413
0.665077,78213
0.569335,62119
0.427237,42528
0.242199,23626
0.0711294,8050
0.00503407,786
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.974666,187249
0.974045,184788
0.973723,183833
0.97328,183111
0.972566,182751
0.972417,182970
0.971283,181593
0.969675,181273
0.970163,180817
0.968958,179980
0.96786,178603
0.966741,178441
0.96535,179613
0.96411,177670
0.963184,177197
0.962258,177350
0.960758,175100
0.958891,174990
0.957125,173879
0.954809,172872
0.953567,172096
0.95214,170433
0.94988,170152
0.947588,169624
0.944928,166383
0.940918,165833
0.937506,165888
0.934292,163032
0.930334,159236
0.926349,157320
0.920431,155413
0.914987,152230
0.907868,150619
0.89938,145651
0.889219,141674
0.87619,137320
0.862052,131113
0.844198,125176
0.823072,116919
0.789585,108260
0.745226,95927
0.68816,82242
0.59881,66747
0.466577,47044
0.290071,28156
0.102877,10934
0.0122214,1767
0.000152655,28
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.973774,187097
0.973927,183969
0.972973,181837
0.971677,182922
0.970696,181095
0.969115,180831
0.968134,180102
0.966231,179574
0.965838,178626
0.96474,176999
0.963395,175993
0.961336,175638
0.961303,177518
0.959186,175719
0.957098,174366
0.955819,173053
0.953976,172145
0.950979,169919
0.948832,167689
0.946453,168586
0.943003,167251
0.939536,164819
0.935524,162536
0.931265,159509
0.928573,159033
0.924318,156047
0.919433,154187
0.911412,152647
0.903072,147255
0.894062,143016
0.883981,138191
0.871104,134373
0.855247,127791
0.835305,120872
0.808811,113316
0.773728,103008
0.727503,90871
0.659597,77132
