Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
6,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
7,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
8,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
9,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
10,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
11,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
12,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
13,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
14,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
15,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
16,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
17,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
18,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
19,2.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300
0,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
1,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
2,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
3,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
4,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
5,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
6,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
7,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
8,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
9,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
10,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
11,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
12,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
13,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
14,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
15,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
16,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
17,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
18,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
19,2.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300
0,2.5,0.8,74,0.48224,75,0.517986,74.49683881,277,0.494485,278,0.504677,277.5411107,203,203.0442719
1,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
2,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
3,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
4,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
5,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
6,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
7,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
8,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
9,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
10,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
11,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
12,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
13,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
14,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
15,2.5,0.8,96,0.487091,97,0.509082,96.58701287,0,0,0,0,300,300,300
16,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
17,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
18,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
19,2.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300
0,2.5,0.85,57,0.465232,58,0.531304,57.52621383,179,0.499123,180,0.505319,179.1415429,122,121.6153291
1,2.5,0.85,51,0.475465,52,0.514706,51.62523891,168,0.469748,169,0.533841,168.4720016,117,116.8467627
2,2.5,0.85,43,0.467538,44,0.50729,43.816613,147,0.48466,148,0.506107,147.7152516,104,103.8986385
3,2.5,0.85,48,0.474525,49,0.52281,48.52759656,171,0.482669,172,0.549107,171.2608597,123,122.7332632
4,2.5,0.85,57,0.457765,58,0.505164,57.89105255,169,0.491699,170,0.520207,169.2911814,112,111.4001289
5,2.5,0.85,49,0.488977,50,0.524618,49.30927864,160,0.490844,161,0.516892,160.3515049,111,111.0422263
6,2.5,0.85,53,0.471893,54,0.548745,53.36572893,176,0.488011,177,0.527301,176.3051413,123,122.9394123
